id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,tvBroadcasts,threeMinRecap,threeMinRecapFr,condensedGame,condensedGameFr,gameCenterLink,scrapedOn,source,venue.default,awayTeam.id,awayTeam.commonName.default,awayTeam.placeName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.logo,awayTeam.darkLogo,awayTeam.awaySplitSquad,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.logo,homeTeam.darkLogo,homeTeam.homeSplitSquad,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalie.firstInitial.default,winningGoalie.lastName.default,awayTeam.placeName.fr,winningGoalie.lastName.cs,winningGoalie.lastName.fi,winningGoalie.lastName.sk,winningGoalie.lastName.sv,winningGoalScorer.playerId,winningGoalScorer.firstInitial.default,winningGoalScorer.lastName.default,venue.fr,homeTeam.commonName.fr,awayTeam.commonName.fr,homeTeam.hotelLink,homeTeam.hotelDesc,awayTeam.airlineLink,awayTeam.airlineDesc,awayTeam.hotelLink,awayTeam.hotelDesc,homeTeam.airlineLink,homeTeam.airlineDesc,homeTeam.placeName.fr,ticketsLink,ticketsLinkFr,awayTeam.radioLink,homeTeam.radioLink,awayTeam.promoLink,awayTeam.promoDesc,homeTeam.promoLink,homeTeam.promoDesc,venue.es
2025020235,20252026,2,2025-11-08,False,2025-11-09T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 286, 'market': 'N', 'countryCode': 'CA', 'network': 'CITY', 'sequenceNumber': 26}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 558, 'market': 'A', 'countryCode': 'US', 'network': 'Utah16', 'sequenceNumber': 381}]",/video/uta-at-mtl-recap-6384857628112,/fr/video/uta-vs-mtl-08-11-2025-resume-6384858122112,/video/uta-at-mtl-condensed-game-6384857532112,/fr/video/match-condense-mammoth-canadiens-08-11-2025-6384856748112,/gamecenter/uta-vs-mtl/2025/11/08/2025020235,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,68,Mammoth,Utah,Utah,de l'Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg?season=20252026,False,2.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,6.0,REG,3,REG,8478470.0,S.,Montembeault,,,,,,8481618.0,A.,Newhook,,,,,,,,,,,,,,,,,,,,,
2025020257,20252026,2,2025-11-11,False,2025-11-12T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 564, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNW', 'sequenceNumber': 288}]",/video/lak-at-mtl-recap-6384979872112,,/video/lak-at-mtl-condensed-game-6384980867112,/fr/video/match-condense-kings-canadiens-11-11-2025-6384981542112,/gamecenter/lak-vs-mtl/2025/11/11/2025020257,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,26,Kings,Los Angeles,Los Angeles,de Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,False,5.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,1.0,REG,3,REG,8475311.0,D.,Kuemper,,,,,,8482124.0,Q.,Byfield,,,,,,,,,,,,,,,,,,,,,
2025020270,20252026,2,2025-11-13,False,2025-11-14T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 553, 'market': 'A', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 382}]",/video/dal-at-mtl-recap-6385081247112,,/video/dal-at-mtl-condensed-game-6385080179112,/fr/video/match-condense-stars-canadiens-13-11-2025-6385081553112,/gamecenter/dal-vs-mtl/2025/11/13/2025020270,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,25,Stars,Dallas,Dallas,de Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,False,7.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,0.0,REG,3,REG,8479193.0,C.,DeSmith,,,,,,8482740.0,W.,Johnston,,,,,,https://www.aa.com/homePage.do?c=SPNS|DSP|STR|2025|SCH|_STARS_SCHEDULE_PAGE_HOME,Book flights with American Airlines,,,,,,,,,,,,,,
2025020285,20252026,2,2025-11-15,False,2025-11-16T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 286, 'market': 'N', 'countryCode': 'CA', 'network': 'CITY', 'sequenceNumber': 26}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 31, 'market': 'A', 'countryCode': 'US', 'network': 'NESN', 'sequenceNumber': 405}]",/video/bos-at-mtl-recap-6385158879112,,/video/bos-at-mtl-condensed-game-6385159833112,/fr/video/match-condense-bruins-canadiens-15-11-2025-6385160423112,/gamecenter/bos-vs-mtl/2025/11/15/2025020285,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,6,Bruins,Boston,Boston,de Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg?season=20252026,False,3.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,2.0,REG,3,REG,8480280.0,J.,Swayman,,,,,,8478042.0,V.,Arvidsson,,,,,,,,,,,,,,,,,,,,,
2025020305,20252026,2,2025-11-17,False,2025-11-18T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 548, 'market': 'N', 'countryCode': 'CA', 'network': 'Prime', 'sequenceNumber': 105}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 565, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNOH', 'sequenceNumber': 286}]",/video/mtl-at-cbj-recap-6385235698112,/fr/video/mtl-vs-cbj-17-11-2025-resume-6385235519112,/video/mtl-at-cbj-condensed-game-6385235113112,/fr/video/match-condense-canadiens-blue-jackets-17-11-2025-6385235890112,/gamecenter/mtl-vs-cbj/2025/11/17/2025020305,2026-01-02T20:32:02.094225,NHL Schedule API,Nationwide Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,3.0,29,Blue Jackets,Columbus,Columbus,de Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,False,4.0,SO,3,SO,8482982.0,J.,Greaves,,,,,,,,,,,,https://www.sonesta.com/sonesta-hotels-resorts/oh/columbus/sonesta-columbus-downtown?isGroupCode=false&promoCode=CBJPROMO,Stay at Sonesta Columbus Downtown,,,,,,,,,,,,,,,,
2025020320,20252026,2,2025-11-20,False,2025-11-21T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 517, 'market': 'A', 'countryCode': 'US', 'network': 'MNMT', 'sequenceNumber': 396}]",/video/wsh-at-mtl-recap-6385383840112,,/video/wsh-at-mtl-condensed-game-6385383361112,/fr/video/match-condense-capitals-canadiens-20-11-2025-6385383259112,/gamecenter/wsh-vs-mtl/2025/11/20/2025020320,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,15,Capitals,Washington,Washington,de Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg,False,8.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,REG,3,REG,8479292.0,C.,Lindgren,,,,,,8477947.0,S.,Milano,,,,,,https://www.united.com/en/us?utm_source=washcaps_schedulepage&utm_medium=web_organic&utm_campaign=2526_washcaps&utm_content=united,Book Flights with United Airlines,,,,,,,,,,,,,,
2025020337,20252026,2,2025-11-22,False,2025-11-23T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 4, 'market': 'N', 'countryCode': 'CA', 'network': 'CBC', 'sequenceNumber': 25}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 288, 'market': 'N', 'countryCode': 'CA', 'network': 'SNO', 'sequenceNumber': 31}, {'id': 290, 'market': 'N', 'countryCode': 'CA', 'network': 'SNP', 'sequenceNumber': 33}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}]",/video/tor-at-mtl-recap-6385476873112,/fr/video/tor-vs-mtl-22-11-2025-resume-6385476492112,/video/tor-at-mtl-condensed-game-6385476184112,/fr/video/match-condense-maple-leafs-canadiens-22-11-2025-6385476187112,/gamecenter/tor-vs-mtl/2025/11/22/2025020337,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,10,Maple Leafs,Toronto,Toronto,de Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,False,2.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,5.0,REG,3,REG,8482487.0,J.,Dobes,,,,,,8480865.0,N.,Dobson,,,,,,,,"https://marriott.com/search/findHotels.mi?destinationAddress.destination=CENTRE+BELL,+MONTREAL,+QUEBEC,+CANADA&cid=DIS_GLB0006YJ8_GLE000GVLH_GLF00157GO",Stay at Marriott,,,,,,,,,,,,
2025020372,20252026,2,2025-11-26,False,2025-11-27T02:30:00Z,-05:00,-07:00,America/Denver,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 558, 'market': 'H', 'countryCode': 'US', 'network': 'Utah16', 'sequenceNumber': 381}]",/video/mtl-at-uta-recap-6385643944112,/fr/video/mtl-vs-uta-26-11-2025-resume-6385644627112,/video/mtl-at-uta-condensed-game-6385645113112,/fr/video/match-condense-canadiens-mammoth-26-11-2025-6385644916112,/gamecenter/mtl-vs-uta/2025/11/26/2025020372,2026-01-02T20:32:02.094225,NHL Schedule API,Delta Center,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,68,Mammoth,Utah,Utah,de l'Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg?season=20252026,False,3.0,REG,3,REG,8482487.0,J.,Dobes,,,,,,8484984.0,I.,Demidov,,,,,,,,,,,,,,,,,,,,,
2025020383,20252026,2,2025-11-28,False,2025-11-28T21:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 521, 'market': 'H', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",/video/mtl-at-vgk-recap-6385716215112,/fr/video/mtl-vs-vgk-28-11-2025-resume-6385715622112,/video/mtl-at-vgk-condensed-game-6385714842112,/fr/video/match-condense-canadiens-golden-knights-28-11-2025-6385715532112,/gamecenter/mtl-vs-vgk/2025/11/28/2025020383,2026-01-02T20:32:02.094225,NHL Schedule API,T-Mobile Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,54,Golden Knights,Vegas,Vegas,de Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,False,1.0,REG,3,REG,8478470.0,S.,Montembeault,,,,,,8481540.0,C.,Caufield,,,,https://vegasgoldenknights.bookseats.com/build-package/3051147?data-url=Lw==&utm_source=goldenknights&utm_medium=schedule_page&utm_campaign=canadiens_goldenknights&utm_term=home,Travel Packages,,,,,https://vegasgoldenknights.bookseats.com/build-package/3051147?data-url=Lw==&utm_source=goldenknights&utm_medium=schedule_page&utm_campaign=canadiens_goldenknights&utm_term=home,Travel Packages,,,,,,,,,,
2025020392,20252026,2,2025-11-29,False,2025-11-29T20:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 2, 'market': 'H', 'countryCode': 'US', 'network': 'ALT', 'sequenceNumber': 385}]",/video/mtl-at-col-recap-6385745846112,/fr/video/mtl-vs-col-29-11-2025-resume-6385744582112,/video/mtl-at-col-condensed-game-6385745074112,/fr/video/match-condense-canadiens-avalanche-29-11-2025-6385745262112,/gamecenter/mtl-vs-col/2025/11/29/2025020392,2026-01-02T20:32:02.094225,NHL Schedule API,Ball Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,2.0,21,Avalanche,Colorado,Colorado,du Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,False,7.0,REG,3,REG,8478406.0,M.,Blackwood,,,,,,8470613.0,B.,Burns,,,,,,,,,,,,,,,,,,,,,
2025020411,20252026,2,2025-12-02,False,2025-12-03T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 294, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN5', 'sequenceNumber': 135}]",/video/ott-at-mtl-recap-6385881313112,/fr/video/ott-vs-mtl-02-12-2025-resume-6385880331112,/video/ott-at-mtl-condensed-game-6385880940112,/fr/video/match-condense-senators-canadiens-02-12-2025-6385880021112,/gamecenter/ott-vs-mtl/2025/12/02/2025020411,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,9,Senators,Ottawa,Ottawa,d'Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,False,5.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,2.0,REG,3,REG,8476999.0,L.,Ullmark,,,,,,8482105.0,J.,Sanderson,,,Sénateurs,,,,,,,,,,,,,,,,,,
2025020422,20252026,2,2025-12-03,False,2025-12-04T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 101}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}]",/video/wpg-at-mtl-recap-6385934740112,/fr/video/wpg-vs-mtl-03-12-2025-resume-6385936351112,/video/wpg-at-mtl-condensed-game-6385934167112,/fr/video/match-condense-jets-canadiens-03-12-2025-6385936426112,/gamecenter/wpg-vs-mtl/2025/12/03/2025020422,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,52,Jets,Winnipeg,Winnipeg,de Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,False,2.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,3.0,SO,3,SO,8482487.0,J.,Dobes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025020444,20252026,2,2025-12-06,False,2025-12-07T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,"[{'id': 4, 'market': 'N', 'countryCode': 'CA', 'network': 'CBC', 'sequenceNumber': 25}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 288, 'market': 'N', 'countryCode': 'CA', 'network': 'SNO', 'sequenceNumber': 31}, {'id': 290, 'market': 'N', 'countryCode': 'CA', 'network': 'SNP', 'sequenceNumber': 33}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}]",/video/mtl-at-tor-recap-6386143384112,/fr/video/mtl-vs-tor-06-12-2025-resume-6386142428112,/video/mtl-at-tor-condensed-game-6386142113112,/fr/video/match-condense-canadiens-maple-leafs-06-12-2025-6386142384112,/gamecenter/mtl-vs-tor/2025/12/06/2025020444,2026-01-02T20:32:02.094225,NHL Schedule API,Scotiabank Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,2.0,10,Maple Leafs,Toronto,Toronto,de Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,False,1.0,SO,3,SO,8482487.0,J.,Dobes,,,,,,,,,,,,"https://www.marriott.com/search/findHotels.mi?destinationAddress.destination=SCOTIABANK+ARENA,+TORONTO,+CANADA&cid=DIS_GLB0006YJ8_GLE000GVLH_GLF00156FN",Stay at Marriott,,,,,,,,,,,,,,,,
2025020457,20252026,2,2025-12-07,False,2025-12-08T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 566, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNMW', 'sequenceNumber': 201}]",/video/stl-at-mtl-recap-6386175444112,,/video/stl-at-mtl-condensed-game-6386175660112,/fr/video/match-condense-blues-canadiens-07-12-2025-6386177230112,/gamecenter/stl-vs-mtl/2025/12/07/2025020457,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,19,Blues,St. Louis,St. Louis,de St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg?season=20252026,False,4.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,3.0,REG,3,REG,8476412.0,J.,Binnington,,,,,,8475170.0,B.,Schenn,,,,,,,,,,,,,,,,,,,,,
2025020466,20252026,2,2025-12-09,False,2025-12-10T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 581, 'market': 'A', 'countryCode': 'US', 'network': 'The Spot', 'sequenceNumber': 211}]",,,/video/tbl-at-mtl-condensed-game-6386262842112,/fr/video/match-condense-lightning-canadiens-09-12-2025-6386262230112,/gamecenter/tbl-vs-mtl/2025/12/09/2025020466,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,14,Lightning,Tampa Bay,Tampa Bay,de Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,False,6.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,1.0,REG,3,REG,8477992.0,J.,Johansson,,,,,,8480995.0,P.,Holmberg,,,,,,,,,,,,,,,,,,,,,
2025020484,20252026,2,2025-12-11,False,2025-12-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 528, 'market': 'H', 'countryCode': 'US', 'network': 'SN-PIT', 'sequenceNumber': 384}]",/video/mtl-at-pit-recap-6386365262112,/fr/video/mtl-vs-pit-11-12-2025-resume-6386364518112,/video/mtl-at-pit-condensed-game-6386366172112,/fr/video/match-condense-canadiens-penguins-11-12-2025-6386364909112,/gamecenter/mtl-vs-pit/2025/12/11/2025020484,2026-01-02T20:32:02.094225,NHL Schedule API,PPG Paints Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,5,Penguins,Pittsburgh,Pittsburgh,de Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,False,2.0,REG,3,REG,8484170.0,J.,Fowler,,,,,,8481540.0,C.,Caufield,,,,,,,,,,,,,,,,,,,,,
2025020500,20252026,2,2025-12-13,False,2025-12-14T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 286, 'market': 'N', 'countryCode': 'CA', 'network': 'CITY', 'sequenceNumber': 26}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 27, 'market': 'H', 'countryCode': 'US', 'network': 'MSG', 'sequenceNumber': 417}]",/video/mtl-at-nyr-recap-6386460226112,/fr/video/mtl-vs-nyr-13-12-2025-resume-6386459032112,/video/mtl-at-nyr-condensed-game-6386459432112,/fr/video/match-condense-canadiens-rangers-13-12-2025-6386458961112,/gamecenter/mtl-vs-nyr/2025/12/13/2025020500,2026-01-02T20:32:02.094225,NHL Schedule API,Madison Square Garden,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,3,Rangers,New York,New York,de New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,False,5.0,OT,3,OT,8478048.0,I.,Shesterkin,,Šesťorkin,Shestjorkin,Šesťorkin,,8476468.0,J.,Miller,,,,,,,,,,,,,,,,,,,,,
2025020512,20252026,2,2025-12-14,False,2025-12-15T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 289, 'market': 'A', 'countryCode': 'CA', 'network': 'SNW', 'sequenceNumber': 34}, {'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}]",/video/edm-at-mtl-recap-6386494001112,/fr/video/edm-vs-mtl-14-12-2025-resume-6386494656112,/video/edm-at-mtl-condensed-game-6386493597112,/fr/video/match-condense-oilers-canadiens-14-12-2025-6386495247112,/gamecenter/edm-vs-mtl/2025/12/14/2025020512,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,22,Oilers,Edmonton,Edmonton,d'Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,False,1.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,REG,3,REG,8482487.0,J.,Dobes,,,,,,8480813.0,J.,Veleno,,,,,,https://www.aircanada.com/ca/en/aco/home.html,AIR CANADA FLIGHTS,,,,,,,,,,,,,,
2025020521,20252026,2,2025-12-16,False,2025-12-17T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 322, 'market': 'A', 'countryCode': 'US', 'network': 'NBCSP', 'sequenceNumber': 389}]",,,/video/phi-at-mtl-condensed-game-6386581169112,/fr/video/match-condense-flyers-canadiens-16-12-2025-6386583033112,/gamecenter/phi-vs-mtl/2025/12/16/2025020521,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,4,Flyers,Philadelphia,Philadelphia,de Philadelphie,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,False,4.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,1.0,REG,3,REG,8478435.0,D.,Vladar,Philadelphie,Vladař,,Vladař,,8481533.0,T.,Zegras,,,,,,,,,,,,,,,,,,,,,
